latitude,longitude,level
-23.608779,-46.66722,3
-23.608875,-46.667311,3
-23.609539,-46.66794,3
-23.61034,-46.668699,3
,,
-23.599491,-46.651319,5
-23.601405,-46.651499,5
,,
-23.612604,-46.481374,4
-23.612675,-46.480682,4
-23.61273,-46.480341,4
-23.612732,-46.480321,4
-23.612808,-46.479702,4
-23.612827,-46.479307,4
-23.612818,-46.4791,4
-23.612723,-46.478577,4
-23.612431,-46.477339,4
-23.612426,-46.477317,4
-23.612345,-46.476914,4
-23.612286,-46.476641,4
-23.612274,-46.476478,4
-23.612315,-46.47623,4
,,
-23.582018,-46.638582,3
-23.582815,-46.638155,3
-23.583066,-46.638021,3
-23.584008,-46.637517,3
-23.584181,-46.637424,3
-23.585087,-46.636955,3
-23.58667,-46.635926,3
-23.586956,-46.635763,3
-23.587109,-46.635678,3
-23.587178,-46.635653,3
-23.58855,-46.635345,3
-23.588764,-46.635297,3
-23.589269,-46.6352,3
-23.589767,-46.635171,3
-23.590448,-46.635264,3
-23.590769,-46.635401,3
-23.591113,-46.635615,3
-23.591252,-46.635735,3
-23.591843,-46.63631,3
-23.592062,-46.636434,3
-23.592302,-46.636543,3
-23.592615,-46.636635,3
-23.592616,-46.636635,3
-23.592818,-46.636653,3
-23.592891,-46.63666,3
-23.593202,-46.636661,3
-23.594491,-46.636705,3
-23.595003,-46.63671,3
-23.59558,-46.636716,3
,,
-23.629228,-46.629367,3
-23.628863,-46.627113,3
-23.628558,-46.625048,3
-23.628442,-46.623939,3
-23.628246,-46.622287,3
-23.628027,-46.620093,3
-23.627751,-46.619073,3
-23.627405,-46.618125,3
-23.626779,-46.617036,3
-23.626631,-46.616779,3
-23.626344,-46.616256,3
-23.626116,-46.615888,3
-23.625784,-46.615424,3
-23.625524,-46.615085,3
-23.625286,-46.614741,3
-23.625165,-46.614594,3
-23.624841,-46.614198,3
-23.624101,-46.613398,3
-23.623744,-46.613056,3
-23.62322,-46.612611,3
-23.6229,-46.61236,3
,,
-23.597668,-46.65672,3
-23.59883,-46.657833,3
-23.599971,-46.658904,3
-23.600069,-46.658995,3
-23.600404,-46.659318,3
-23.600852,-46.659745,3
-23.601633,-46.660492,3
-23.602421,-46.661243,3
,,
-23.58018,-46.770436,4
-23.580514,-46.770916,4
-23.58106,-46.771492,4
-23.581387,-46.771793,4
-23.581736,-46.772122,4
-23.582377,-46.772727,4
-23.582625,-46.772961,4
-23.582704,-46.773074,4
-23.582756,-46.7732,4
-23.582884,-46.773737,4
,,
-23.54516,-46.585534,3
-23.544613,-46.585974,3
-23.544462,-46.586097,3
-23.543793,-46.586666,3
-23.543651,-46.586788,3
-23.543342,-46.587052,3
,,
-23.588847,-46.72283,4
-23.588248,-46.723218,4
-23.58804,-46.72335,4
-23.586724,-46.724185,4
-23.58662,-46.72422,4
,,
-23.578397,-46.660551,3
-23.578021,-46.66013,3
-23.577597,-46.659656,3
-23.577598,-46.659656,3
-23.5775,-46.659551,3
-23.577455,-46.659499,3
-23.576868,-46.658848,3
-23.576275,-46.6582,3
-23.576085,-46.657996,3
-23.575899,-46.657796,3
-23.575861,-46.657753,3
-23.575532,-46.657375,3
-23.574982,-46.656772,3
-23.574615,-46.656366,3
-23.574462,-46.656195,3
-23.574343,-46.656062,3
-23.573764,-46.655426,3
-23.573197,-46.654812,3
-23.572919,-46.654503,3
-23.572693,-46.654252,3
-23.572583,-46.65413,3
-23.572454,-46.653987,3
-23.572453,-46.653987,3
-23.57208,-46.653585,3
,,
-23.564848,-46.652224,3
-23.563616,-46.653706,3
-23.56307,-46.654375,3
-23.562574,-46.654987,3
-23.561939,-46.655742,3
-23.561321,-46.656437,3
-23.560804,-46.657016,3
-23.559978,-46.657939,3
-23.559153,-46.658863,3
-23.558024,-46.660127,3
,,
-23.564735,-46.575477,3
-23.561764,-46.57634,3
-23.560893,-46.576579,3
-23.55996,-46.576863,3
-23.559654,-46.576978,3
-23.559261,-46.577188,3
-23.559104,-46.577259,3
-23.558708,-46.577446,3
-23.55825,-46.577602,3
-23.558013,-46.57761,3
-23.557738,-46.577594,3
,,
-23.6486,-46.754534,3
-23.648568,-46.754973,3
-23.648584,-46.756095,3
-23.648589,-46.756438,3
-23.648589,-46.756663,3
-23.648593,-46.757651,3
-23.648582,-46.757943,3
,,
-23.53932,-46.408169,4
-23.538965,-46.407857,4
-23.538748,-46.407694,4
-23.538524,-46.407478,4
-23.538017,-46.406624,4
-23.538006,-46.406606,4
-23.537578,-46.405922,4
-23.537434,-46.405649,4
-23.537225,-46.405209,4
-23.537224,-46.405209,4
-23.536958,-46.404697,4
-23.536959,-46.404698,4
-23.536917,-46.404623,4
-23.536677,-46.404171,4
-23.536425,-46.403707,4
-23.536366,-46.403601,4
-23.535866,-46.402731,4
-23.535652,-46.402319,4
-23.535401,-46.401831,4
-23.535146,-46.401333,4
-23.534927,-46.400924,4
-23.53467,-46.400405,4
-23.534342,-46.399804,4
-23.534246,-46.399628,4
,,
-23.556367,-46.629819,3
-23.556418,-46.629502,3
-23.556378,-46.628821,3
-23.556346,-46.628558,3
-23.556282,-46.628312,3
-23.556194,-46.628104,3
-23.556092,-46.627933,3
-23.555941,-46.627716,3
-23.555781,-46.627539,3
-23.55557,-46.627388,3
-23.55467,-46.626979,3
-23.554491,-46.626908,3
-23.554137,-46.62663,3
-23.553492,-46.625668,3
-23.553383,-46.625548,3
-23.553293,-46.62547,3
-23.55317,-46.625404,3
-23.552968,-46.625346,3
-23.552262,-46.625387,3
,,
-23.593941,-46.527536,3
-23.594256,-46.527222,3
-23.594399,-46.527002,3
-23.594453,-46.526895,3
-23.594557,-46.526611,3
-23.5946,-46.526436,3
-23.594695,-46.525894,3
-23.594833,-46.525223,3
-23.594899,-46.525049,3
-23.594948,-46.524945,3
-23.595066,-46.524779,3
-23.595284,-46.524562,3
-23.595532,-46.524337,3
-23.595688,-46.52421,3
-23.595742,-46.524165,3
-23.596033,-46.523935,3
-23.59661,-46.523506,3
-23.596664,-46.523467,3
-23.596972,-46.523244,3
-23.597248,-46.523045,3
-23.597415,-46.522923,3
-23.59746,-46.522891,3
-23.597671,-46.522739,3
-23.59767,-46.522738,3
-23.597955,-46.522534,3
-23.598195,-46.522299,3
,,
-23.565733,-46.711791,3
-23.567259,-46.71174,3
-23.568048,-46.711701,3
-23.568745,-46.711667,3
-23.570009,-46.711634,3
-23.570198,-46.711624,3
-23.570342,-46.711613,3
-23.570594,-46.711595,3
-23.571391,-46.71154,3
-23.571961,-46.711475,3
-23.572615,-46.711315,3
-23.57275,-46.711281,3
,,
-23.569317,-46.687595,3
-23.570594,-46.689888,3
-23.571019,-46.690777,3
-23.57125,-46.692876,3
-23.571246,-46.693542,3
,,
-23.597626,-46.662046,4
-23.598439,-46.661038,4
-23.598629,-46.660804,4
-23.599247,-46.660038,4
,,
-23.61861,-46.676241,3
-23.617811,-46.675481,3
-23.61703,-46.674737,3
-23.616243,-46.673989,3
-23.61545,-46.673235,3
,,
-23.637904,-46.653532,3
-23.637873,-46.654155,3
-23.637847,-46.654777,3
-23.637846,-46.654777,3
-23.637827,-46.655357,3
-23.63784,-46.655528,3
-23.637865,-46.655699,3
-23.638131,-46.656606,3
-23.638455,-46.657671,3
,,
-23.56763,-46.695589,3
-23.567604,-46.695307,3
-23.567566,-46.694908,3
-23.567487,-46.694085,3
-23.567267,-46.693719,3
-23.567169,-46.693541,3
-23.566737,-46.692756,3
-23.566549,-46.692445,3
-23.565873,-46.69135,3
-23.565317,-46.690421,3
,,
-23.63769,-46.641315,3
-23.638319,-46.641325,3
-23.639596,-46.641395,3
-23.640144,-46.641379,3
-23.640372,-46.641393,3
-23.641631,-46.641458,3
-23.642012,-46.641476,3
,,
-23.648678,-46.761641,3
-23.648695,-46.761906,3
-23.648694,-46.762164,3
-23.648655,-46.762336,3
-23.648574,-46.762489,3
-23.648393,-46.762687,3
-23.648113,-46.762948,3
-23.647823,-46.763224,3
-23.647261,-46.763543,3
-23.646957,-46.763666,3
-23.646721,-46.763734,3
-23.646523,-46.763775,3
-23.646312,-46.763784,3
-23.645702,-46.76378,3
-23.645501,-46.763794,3
-23.64526,-46.763845,3
-23.644304,-46.76413,3
,,
-23.644013,-46.731123,3
-23.643936,-46.731434,3
-23.643754,-46.732378,3
-23.643637,-46.733038,3
-23.643626,-46.733101,3
-23.643572,-46.733377,3
-23.643562,-46.73342,3
-23.643437,-46.734,3
-23.64326,-46.73482,3
-23.643198,-46.735117,3
-23.64288,-46.736444,3
,,
-23.571629,-46.643688,3
-23.571026,-46.643756,3
-23.570208,-46.64382,3
-23.570111,-46.643825,3
-23.568744,-46.643917,3
,,
-23.587089,-46.671528,3
-23.587885,-46.671759,3
-23.589033,-46.672096,3
-23.590111,-46.672429,3
-23.590887,-46.672623,3
-23.591649,-46.672729,3
-23.592219,-46.67281,3
,,
-23.645021,-46.729981,3
-23.645447,-46.729998,3
-23.645659,-46.730067,3
-23.645809,-46.730116,3
-23.646161,-46.73027,3
-23.646697,-46.730608,3
-23.646882,-46.730726,3
-23.647143,-46.730951,3
-23.647157,-46.730965,3
-23.647321,-46.731128,3
-23.647909,-46.731593,3
-23.648063,-46.731697,3
-23.648163,-46.731759,3
-23.648407,-46.731913,3
-23.648727,-46.732115,3
-23.648945,-46.732201,3
-23.649384,-46.732564,3
-23.649989,-46.733056,3
-23.650183,-46.733227,3
-23.650369,-46.73336,3
-23.650521,-46.733451,3
-23.650692,-46.733544,3
-23.65083,-46.733593,3
-23.651054,-46.733655,3
-23.651553,-46.733764,3
-23.652161,-46.733887,3
-23.652682,-46.734003,3
-23.6528,-46.734065,3
-23.652956,-46.734217,3
-23.653167,-46.734453,3
-23.653824,-46.735123,3
-23.653976,-46.735251,3
-23.654456,-46.735513,3
-23.654696,-46.73563,3
-23.654869,-46.735686,3
-23.655219,-46.735752,3
-23.655909,-46.735823,3
-23.656523,-46.73587,3
-23.656837,-46.735897,3
,,
-23.563587,-46.646053,3
-23.565082,-46.647324,3
-23.565464,-46.647619,3
-23.566466,-46.648332,3
,,
-23.582952,-46.590542,3
-23.585661,-46.589255,3
,,
-23.587639,-46.596702,3
-23.588186,-46.595463,3
-23.588253,-46.595179,3
-23.588278,-46.594916,3
-23.588281,-46.594728,3
-23.588254,-46.594485,3
-23.58806,-46.593715,3
-23.587884,-46.592937,3
-23.587634,-46.591576,3
,,
-23.619146,-46.662245,3
-23.619834,-46.662075,3
-23.620514,-46.662007,3
-23.621542,-46.661924,3
-23.622973,-46.661839,3
-23.623837,-46.661771,3
-23.624453,-46.661786,3
-23.625231,-46.661869,3
-23.625598,-46.661922,3
-23.625823,-46.661901,3
-23.626229,-46.661756,3
-23.626588,-46.661659,3
-23.627006,-46.661657,3
-23.627366,-46.661757,3
-23.627827,-46.662061,3
-23.627969,-46.662224,3
-23.628175,-46.662492,3
-23.628255,-46.66264,3
-23.628704,-46.664377,3
-23.628964,-46.665525,3
-23.629174,-46.66648,3
-23.629313,-46.66712,3
-23.629559,-46.667741,3
-23.629702,-46.667998,3
-23.629938,-46.668277,3
-23.630281,-46.668581,3
-23.630486,-46.668712,3
-23.63086,-46.668906,3
,,
-23.596984,-46.609841,4
-23.597809,-46.609761,4
-23.598033,-46.60974,4
-23.598778,-46.609658,4
-23.59896,-46.609638,4
-23.599093,-46.609624,4
-23.60013,-46.609537,4
-23.60117,-46.609438,4
-23.602162,-46.609346,4
,,
-23.549931,-46.653706,3
-23.549128,-46.652316,3
-23.548868,-46.651642,3
-23.548522,-46.650531,3
-23.548479,-46.650397,3
-23.548026,-46.648998,3
-23.547968,-46.64883,3
-23.547627,-46.647781,3
-23.547473,-46.647319,3
,,
-23.5825,-46.713332,3
-23.58303,-46.714639,3
-23.583506,-46.715833,3
-23.583898,-46.716858,3
-23.584122,-46.717246,3
-23.584384,-46.717596,3
-23.584495,-46.717813,3
-23.584666,-46.718322,3
-23.584741,-46.718707,3
-23.584803,-46.719165,3
,,
-23.559084,-46.582238,3
-23.5588,-46.581863,3
-23.558684,-46.581688,3
-23.558618,-46.58152,3
-23.558404,-46.580419,3
-23.55816,-46.579113,3
-23.557939,-46.578229,3
,,
-23.580399,-46.679185,3
-23.580419,-46.679364,3
-23.580432,-46.680197,3
-23.580386,-46.681022,3
-23.580349,-46.682046,3
-23.580313,-46.683034,3
-23.580261,-46.6834,3
,,
-23.614597,-46.475995,4
-23.6132,-46.475609,4
-23.612711,-46.475552,4
-23.612573,-46.475498,4
-23.612499,-46.475457,4
-23.612426,-46.475397,4
,,
-23.55213,-46.60981,3
-23.551475,-46.60858,3
-23.55075,-46.607275,3
-23.550683,-46.607157,3
-23.550471,-46.606748,3
-23.549698,-46.605333,3
-23.548273,-46.602798,3
-23.548274,-46.602798,3
-23.548148,-46.602578,3
,,
-23.630751,-46.67258,3
-23.631515,-46.671798,3
-23.632257,-46.67101,3
-23.633028,-46.670159,3
-23.633168,-46.669952,3
-23.633692,-46.669199,3
-23.633761,-46.669094,3
,,
-23.549361,-46.535705,3
-23.549203,-46.536056,3
-23.54913,-46.536219,3
-23.548914,-46.536703,3
-23.548777,-46.53701,3
-23.548678,-46.537231,3
-23.548631,-46.537335,3
-23.548461,-46.537715,3
-23.548211,-46.538274,3
-23.548157,-46.538394,3
-23.547763,-46.539275,3
-23.547577,-46.53969,3
-23.547299,-46.540313,3
-23.546844,-46.541328,3
-23.546596,-46.541883,3
-23.546385,-46.542355,3
-23.545931,-46.54337,3
,,
-23.547068,-46.736168,3
-23.547413,-46.736513,3
-23.547992,-46.73709,3
-23.549503,-46.738648,3
-23.550978,-46.740205,3
,,
-23.577618,-46.673761,3
-23.577363,-46.673333,3
-23.577265,-46.673102,3
-23.577211,-46.672861,3
-23.577211,-46.67286,3
-23.577161,-46.671901,3
-23.577162,-46.671901,3
-23.577039,-46.671462,3
,,
-23.634442,-46.669341,4
-23.634736,-46.669368,4
-23.635005,-46.669452,4
-23.635192,-46.669542,4
-23.635313,-46.669645,4
-23.635862,-46.669922,4
-23.636503,-46.67051,4
-23.637569,-46.671531,4
-23.637937,-46.671881,4
-23.638628,-46.672541,4
-23.638948,-46.672833,4
-23.639678,-46.673533,4
-23.63983,-46.673661,4
-23.640086,-46.673791,4
-23.640241,-46.673832,4
-23.640335,-46.673829,4
-23.640423,-46.67381,4
-23.640596,-46.673742,4
-23.641043,-46.673517,4
,,
-23.644852,-46.723574,5
-23.644863,-46.722943,5
,,
-23.595819,-46.654766,3
-23.595822,-46.65476,3
-23.596311,-46.652397,3
-23.596333,-46.652071,3
-23.596364,-46.651625,3
-23.596407,-46.65099,3
,,
-23.570933,-46.652329,3
-23.570685,-46.652056,3
-23.570182,-46.651501,3
-23.570181,-46.651501,3
-23.569837,-46.651127,3
-23.569493,-46.650748,3
-23.56861,-46.64988,3
-23.56791,-46.649254,3
-23.567679,-46.64907,3
-23.567551,-46.648992,3
-23.566466,-46.648332,3
-23.565464,-46.647619,3
,,
-23.613979,-46.693307,4
-23.61374,-46.694257,4
-23.613353,-46.69555,4
,,
-23.56131,-46.621709,3
-23.559851,-46.621848,3
-23.558293,-46.621986,3
,,
-23.591807,-46.651117,4
-23.592064,-46.651011,4
-23.592447,-46.650886,4
-23.59352,-46.650786,4
-23.59388,-46.650815,4
-23.595226,-46.650907,4
-23.596163,-46.650973,4
-23.596407,-46.65099,4
-23.597709,-46.65113,4
,,
-23.613187,-46.696591,3
-23.613187,-46.696601,3
-23.612809,-46.697592,3
-23.612756,-46.697817,3
-23.61272,-46.698037,3
-23.612709,-46.698177,3
-23.61272,-46.698558,3
-23.612873,-46.699185,3
-23.613107,-46.699733,3
-23.613255,-46.699974,3
-23.613621,-46.700382,3
-23.613846,-46.70058,3
-23.614298,-46.700897,3
-23.614642,-46.701025,3
-23.615881,-46.701315,3
-23.61618,-46.701373,3
-23.616488,-46.701409,3
-23.6169,-46.701422,3
,,
-23.611112,-46.476148,3
-23.609727,-46.477069,3
-23.60837,-46.47798,3
-23.607012,-46.478884,3
-23.606351,-46.47933,3
-23.605783,-46.479807,3
-23.605284,-46.480235,3
-23.604714,-46.48072,3
-23.604142,-46.481205,3
-23.603153,-46.482065,3
-23.60201,-46.483019,3
-23.600871,-46.483985,3
-23.59973,-46.484945,3
-23.598581,-46.485914,3
,,
-23.595375,-46.718142,4
-23.595506,-46.718248,4
-23.595798,-46.71845,4
-23.596105,-46.718646,4
-23.596784,-46.719111,4
-23.597299,-46.719485,4
-23.59739,-46.719552,4
-23.597571,-46.719682,4
,,
-23.59432,-46.673054,3
-23.595211,-46.673216,3
-23.595668,-46.673298,3
-23.597212,-46.673944,3
-23.597287,-46.673964,3
-23.597441,-46.674005,3
-23.597575,-46.674017,3
-23.597802,-46.674039,3
-23.597948,-46.674041,3
-23.598205,-46.674038,3
-23.598546,-46.674017,3
-23.599337,-46.67396,3
-23.60004,-46.673984,3
-23.600451,-46.674031,3
-23.601083,-46.674116,3
-23.601818,-46.674233,3
-23.602138,-46.674316,3
-23.602648,-46.674502,3
-23.603111,-46.674668,3
-23.603913,-46.674964,3
-23.604072,-46.675022,3
-23.604673,-46.675234,3
-23.605241,-46.675459,3
-23.605633,-46.675605,3
-23.606045,-46.675764,3
,,
-23.644838,-46.72443,5
-23.644852,-46.723574,5
,,
-23.578225,-46.641028,3
-23.578342,-46.641037,3
-23.578658,-46.640984,3
-23.578844,-46.64093,3
-23.57941,-46.640612,3
-23.579701,-46.640393,3
-23.579906,-46.640218,3
-23.580553,-46.639668,3
-23.581506,-46.638858,3
,,
-23.552322,-46.609779,3
-23.552338,-46.609638,3
-23.552358,-46.609449,3
-23.552531,-46.6078,3
-23.552565,-46.607477,3
-23.552715,-46.605959,3
-23.552833,-46.60484,3
-23.552901,-46.604142,3
-23.553076,-46.60255,3
-23.55309,-46.602345,3
-23.553014,-46.602194,3
-23.552986,-46.601735,3
-23.553145,-46.599954,3
,,
-23.552262,-46.625387,4
-23.5521,-46.62528,4
-23.552009,-46.625189,4
-23.55194,-46.625066,4
-23.551918,-46.624931,4
-23.551913,-46.624749,4
-23.552068,-46.623564,4
-23.552213,-46.622396,4
-23.552229,-46.622069,4
-23.552245,-46.621718,4
-23.552293,-46.621369,4
-23.552442,-46.620281,4
-23.552582,-46.619099,4
-23.552635,-46.618655,4
-23.552742,-46.618346,4
-23.552891,-46.616877,4
-23.552977,-46.615987,4
-23.553016,-46.615511,4
,,
-23.63086,-46.668906,4
-23.631326,-46.669076,4
-23.631645,-46.669144,4
-23.632141,-46.669212,4
-23.634718,-46.669182,4
-23.634895,-46.669225,4
-23.635084,-46.669299,4
-23.63543,-46.66951,4
-23.635862,-46.669922,4
,,
-23.645598,-46.752223,3
-23.645837,-46.752736,3
-23.64594,-46.753011,3
-23.645983,-46.753274,3
-23.645985,-46.753498,3
-23.645976,-46.753723,3
-23.645929,-46.754056,3
-23.645882,-46.754372,3
-23.645898,-46.754507,3
-23.645919,-46.754946,3
-23.64595,-46.755193,3
-23.645987,-46.755361,3
-23.64603,-46.755558,3
-23.646116,-46.755865,3
-23.646275,-46.756245,3
-23.646388,-46.756464,3
-23.646917,-46.757225,3
-23.647159,-46.757556,3
-23.647318,-46.757732,3
-23.647453,-46.757855,3
-23.647665,-46.758,3
-23.647884,-46.758131,3
-23.6481,-46.75823,3
-23.648229,-46.758309,3
-23.648369,-46.758445,3
-23.648498,-46.758631,3
-23.648655,-46.758841,3
-23.648739,-46.758952,3
-23.648893,-46.759092,3
-23.649318,-46.759318,3
-23.649635,-46.759528,3
,,
-23.571056,-46.691566,3
-23.571246,-46.693542,3
-23.571282,-46.693884,3
-23.571301,-46.694065,3
-23.57136,-46.694669,3
-23.571483,-46.695222,3
-23.571505,-46.695456,3
-23.571555,-46.696141,3
-23.571757,-46.698154,3
,,
-23.580727,-46.602298,3
-23.58188,-46.602189,3
-23.583082,-46.60207,3
-23.584205,-46.601976,3
,,
-23.634056,-46.668621,3
-23.635483,-46.666201,3
-23.6365,-46.664828,3
-23.637882,-46.662747,3
-23.638053,-46.662478,3
,,
-23.546575,-46.623226,4
-23.546328,-46.622802,4
-23.546249,-46.622622,4
-23.545923,-46.621913,4
-23.545534,-46.62106,4
-23.545512,-46.62086,4
-23.545375,-46.620726,4
-23.545199,-46.620429,4
-23.544798,-46.619731,4
-23.54474,-46.619624,4
,,
-23.60034,-46.684452,3
-23.600454,-46.68427,3
-23.600942,-46.683652,3
-23.601417,-46.683062,3
-23.601536,-46.682849,3
-23.601884,-46.682426,3
-23.602166,-46.682082,3
-23.602833,-46.681338,3
-23.603038,-46.681101,3
-23.604061,-46.680029,3
,,
-23.587472,-46.763047,3
-23.58751,-46.763169,3
-23.588082,-46.764989,3
-23.58868,-46.766793,3
-23.58883,-46.766935,3
-23.588964,-46.767017,3
-23.589097,-46.76708,3
-23.589246,-46.767119,3
-23.589684,-46.767216,3
-23.590004,-46.767266,3
-23.590136,-46.767352,3
-23.590233,-46.767452,3
-23.590288,-46.767543,3
-23.590337,-46.767703,3
-23.590343,-46.767838,3
-23.590304,-46.768009,3
,,
-23.566059,-46.6685,3
-23.565548,-46.667969,3
-23.564733,-46.667119,3
-23.563722,-46.666065,3
-23.563721,-46.666065,3
-23.56268,-46.664989,3
-23.562431,-46.66474,3
-23.561649,-46.663907,3
-23.560755,-46.662976,3
-23.55988,-46.662049,3
-23.559,-46.661117,3
-23.558151,-46.660245,3
-23.558024,-46.660127,3
-23.556921,-46.65897,3
-23.556241,-46.658247,3
,,
-23.552635,-46.618655,4
-23.552619,-46.618307,4
-23.553074,-46.613366,4
-23.553081,-46.613074,4
-23.553073,-46.612788,4
-23.553025,-46.612286,4
-23.552959,-46.611964,4
-23.552833,-46.611519,4
-23.552659,-46.610936,4
-23.552331,-46.610233,4
-23.55213,-46.60981,4
,,
-23.644771,-46.717555,3
-23.644812,-46.718336,3
-23.644804,-46.718703,3
-23.644791,-46.719375,3
-23.644782,-46.719805,3
-23.644722,-46.722779,3
,,
-23.546889,-46.579592,3
-23.548854,-46.579117,3
-23.549392,-46.578954,3
-23.550199,-46.578595,3
-23.552704,-46.577217,3
-23.553392,-46.576991,3
-23.553663,-46.576952,3
-23.553902,-46.576928,3
-23.554186,-46.576948,3
-23.554694,-46.577006,3
-23.555264,-46.577154,3
-23.556745,-46.577554,3
,,
-23.548112,-46.602515,3
-23.547798,-46.601943,3
-23.547549,-46.601462,3
-23.54673,-46.600034,3
-23.54573,-46.59829,3
-23.545437,-46.597492,3
-23.545243,-46.596847,3
-23.545087,-46.595982,3
-23.545061,-46.595715,3
,,
-23.54487,-46.619599,4
-23.544652,-46.619374,4
-23.543674,-46.617809,4
-23.542923,-46.616561,4
-23.542828,-46.616404,4
,,
-23.641631,-46.641458,3
-23.640372,-46.641393,3
-23.640144,-46.641379,3
-23.63959,-46.641299,3
-23.638357,-46.641218,3
-23.637599,-46.641196,3
-23.637348,-46.641193,3
-23.636586,-46.641159,3
,,
-23.555835,-46.577951,3
-23.556525,-46.578062,3
-23.557259,-46.578179,3
-23.557491,-46.578161,3
-23.557891,-46.578044,3
,,
-23.603942,-46.651668,3
-23.605066,-46.651775,3
-23.6059,-46.651844,3
-23.606178,-46.65192,3
-23.606423,-46.652014,3
-23.606687,-46.652119,3
-23.606978,-46.652303,3
-23.607424,-46.652665,3
-23.607509,-46.652745,3
,,
-23.644863,-46.722943,5
-23.644866,-46.722772,5
,,
-23.570523,-46.689579,3
-23.569957,-46.688512,3
-23.569774,-46.688149,3
-23.569363,-46.687409,3
-23.568804,-46.686305,3
-23.56787,-46.684523,3
-23.565707,-46.680442,3
-23.565272,-46.679623,3
-23.565271,-46.679623,3
-23.564719,-46.678583,3
,,
-23.567185,-46.669683,3
-23.567495,-46.669996,3
-23.568104,-46.670647,3
-23.569315,-46.671933,3
,,
-23.57896,-46.497178,3
-23.578971,-46.496789,3
-23.579005,-46.495589,3
-23.579021,-46.495417,3
-23.579086,-46.495097,3
-23.579161,-46.494793,3
-23.579264,-46.494488,3
-23.579368,-46.494243,3
-23.579487,-46.494004,3
-23.579717,-46.493635,3
-23.579929,-46.493357,3
-23.580353,-46.492935,3
-23.580874,-46.49249,3
-23.581552,-46.491947,3
-23.581722,-46.491829,3
-23.582279,-46.491474,3
-23.582417,-46.491371,3
-23.582517,-46.491302,3
,,
-23.629821,-46.736381,3
-23.631348,-46.736688,3
-23.631571,-46.736735,3
-23.631728,-46.736769,3
-23.632433,-46.736921,3
-23.632803,-46.736994,3
-23.633032,-46.737031,3
-23.633815,-46.737047,3
-23.634664,-46.737032,3
-23.63472,-46.737028,3
-23.63478,-46.737008,3
,,
-23.609011,-46.676336,3
-23.609305,-46.676036,3
-23.609331,-46.676017,3
-23.610649,-46.67505,3
-23.610943,-46.674803,3
-23.61118,-46.674542,3
-23.611449,-46.674186,3
-23.611832,-46.67353,3
-23.61201,-46.673164,3
-23.612501,-46.672159,3
-23.612644,-46.671852,3
-23.613523,-46.670118,3
-23.614249,-46.669167,3
,,
